Lead1,Lead2,Lead3
-0.629154,-1.66782,-1.01812
-0.635433,-1.93576,-1.25054
-0.579052,-2.08939,-1.56778
-0.504822,-2.22414,-1.80452
-0.626068,-2.3335,-1.79007
-0.759827,-2.44847,-1.69657
-0.775269,-2.40598,-1.64425
-0.795815,-2.38547,-1.65017
-0.909927,-2.62204,-1.71087
-1.01621,-2.90059,-1.81744
-1.07399,-3.07054,-1.86273
-1.2092,-3.16769,-1.88929
-1.43757,-3.32935,-1.87318
-1.73281,-3.59578,-1.87535
-2.00161,-3.96783,-1.97397
-2.23846,-4.31318,-2.05471
-2.47234,-4.53692,-2.18113
-2.57299,-4.6608,-2.20852
-2.67841,-4.66111,-2.05097
-2.70602,-4.58957,-1.97002
-2.60573,-4.59099,-2.03903
-2.5769,-4.70534,-2.11272
-2.66999,-4.91089,-2.1504
-2.80921,-5.09118,-2.23064
-2.88219,-5.18842,-2.3411
-2.88594,-5.24427,-2.39223
-2.70818,-5.23916,-2.62529
-2.43527,-5.184,-2.90541
-2.23065,-5.02271,-2.7984
-2.12469,-4.82106,-2.65008
-2.18682,-4.8476,-2.60492
-2.40702,-5.20678,-2.67627
-2.54974,-5.53864,-2.89326
-2.58517,-5.66702,-3.01196
-2.59503,-5.79605,-3.14098
-2.51233,-6.0142,-3.45618
-2.42488,-6.24203,-3.75696
-2.29889,-6.36786,-4.05219
-2.19144,-6.44937,-4.22088
-2.25894,-6.5777,-4.18557
-2.27191,-6.63175,-4.21294
-2.23363,-6.63811,-4.23665
-2.24989,-6.56258,-4.22488
-2.28994,-6.38058,-4.14086
-2.16755,-6.15784,-4.02792
-1.78302,-5.71224,-3.9185
-1.48783,-5.27934,-3.76802
-1.38653,-5.08051,-3.83356
-1.4882,-5.13895,-3.79346
-1.59584,-5.18805,-3.54008
-1.64722,-5.12485,-3.4521
-1.79633,-5.22945,-3.47387
-1.83187,-5.41058,-3.48204
-1.8631,-5.47861,-3.533
-1.91096,-5.43286,-3.55605
-1.91267,-5.42796,-3.53889
-1.90531,-5.4467,-3.48257
-1.89619,-5.43591,-3.43535
-2.03601,-5.4196,-3.44402
-2.19942,-5.44241,-3.33285
-2.17261,-5.37636,-3.2356
-2.22701,-5.33766,-3.18355
-2.39191,-5.45773,-3.14627
-2.37322,-5.43129,-3.15907
-2.38711,-5.37808,-3.08963
-2.5685,-5.54359,-3.00966
-2.90727,-5.87764,-2.89764
-3.31832,-6.28842,-3.15331
-3.61889,-6.68964,-3.53334
-3.91794,-7.31049,-3.42781
-4.44107,-8.24068,-3.64307
-5.13319,-9.26117,-4.07492
-5.9082,-10.4614,-4.5014
-6.84244,-12.2282,-5.33948
-7.84991,-14.1417,-6.2869
-8.65826,-15.6736,-7.01767
-9.12794,-16.6233,-7.44789
-9.55228,-17.2461,-7.68544
-9.79665,-17.5239,-7.68588
-9.53622,-17.0262,-7.40916
-9.08875,-16.4131,-7.24893
-8.52765,-15.5814,-6.9523
-7.98343,-14.2939,-6.18987
-7.57886,-13.2662,-5.58405
-6.99818,-12.6245,-5.61838
-5.86238,-11.4156,-5.5956
-4.07581,-9.03937,-4.98236
-2.00116,-5.78961,-3.79935
0.472107,-1.66318,-0.726135
3.69383,3.42343,1.00912
7.8484,10.1755,2.10986
12.7453,17.9539,5.1004
17.9105,26.3264,8.31273
23.1234,35.6915,12.3696
28.0741,44.9078,16.7237
32.6221,53.1388,20.3498
37.8812,62.4805,24.5456
43.7277,73.1956,29.2514
48.58,81.9318,34.476
52.4781,89.6468,38.853
55.7073,97.5305,41.7649
58.2695,104.271,45.6246
60.9271,110.593,49.4008
63.2744,115.688,52.1652
64.0746,117.989,53.722
62.9678,117.92,54.6892
60.2603,115.489,55.076
57.2485,111.992,54.5146
54.0293,107.903,54.0022
50.1122,102.908,53.4182
46.2142,97.9893,51.8639
42.7627,93.5774,50.5627
39.4956,89.1886,49.4857
36.1183,84.4131,48.1035
32.6615,79.3972,46.4998
29.0383,74.324,45.0667
25.0231,68.9731,43.7022
20.4935,62.8209,42.2162
15.2799,55.1018,39.3384
10.1477,46.8568,35.0813
5.9328,39.4861,32.7331
1.75055,30.5664,28.8955
-2.99866,20.0011,22.9177
-7.59802,10.3167,17.8877
-12.2086,0.976807,13.0956
-17.0435,-9.22595,7.79431
-21.6595,-20.1691,1.51276
-26.0848,-31.3079,-5.1203
-30.2437,-42.0271,-11.7702
-34.3867,-52.2732,-19.0946
-38.4965,-61.7375,-24.2192
-41.5233,-69.1479,-27.4894
-43.2133,-74.5449,-31.2617
-44.5545,-79.4755,-34.798
-45.8195,-84.4865,-38.5537
-46.9841,-89.7892,-42.6239
-47.9981,-94.1483,-46.0355
-48.2466,-95.7605,-47.4138
-47.6244,-94.7952,-47.0579
-46.2662,-91.9465,-45.7837
-44.2998,-88.2983,-44.1215
-42.0783,-84.2053,-42.0424
-39.9412,-80.0088,-39.9334
-37.8243,-76.0303,-38.1049
-35.7357,-72.3647,-36.6157
-34.0457,-69.3966,-35.3377
-32.6982,-67.1248,-34.2929
-31.5168,-65.0521,-33.4714
-30.2604,-62.94,-32.6288
-29.0101,-60.7194,-31.6489
-27.9313,-58.4142,-30.4743
-26.7616,-56.2756,-29.3684
-25.5491,-54.0303,-28.3574
-24.3386,-51.6208,-27.1811
-23.0219,-49.2073,-26.0049
-21.6479,-46.5195,-24.7662
-20.2216,-43.7024,-23.5035
-18.7957,-41.225,-22.3519
-17.6866,-38.9887,-21.1503
-16.7193,-36.8191,-20.0031
-15.7632,-34.7146,-18.8723
-14.9761,-32.7846,-17.7262
-14.2531,-31.0283,-16.7033
-13.5569,-29.3856,-15.7974
-12.8936,-27.7556,-14.8524
-12.2824,-26.1837,-13.848
-11.8238,-24.8604,-12.967
-11.4405,-23.6616,-12.2475
-11.0124,-22.5588,-11.5819
-10.6313,-21.6365,-10.9943
-10.3019,-20.6483,-10.4319
-10.0284,-19.6512,-9.67697
-9.91019,-18.8684,-8.8726
-9.94516,-18.3177,-8.27711
-9.87082,-17.8231,-7.8495
-9.59796,-17.1159,-7.412
-9.23462,-16.3502,-6.96989
-8.90979,-15.6115,-6.60597
-8.49152,-14.8768,-6.36049
-7.93109,-14.0656,-6.08902
-7.28543,-13.1168,-5.91438
-6.46472,-12.0173,-5.71561
-5.59659,-10.881,-5.3038
-4.44528,-9.61542,-5.14972
-3.20023,-8.31091,-5.09485
-2.32697,-7.38489,-4.94846
-1.68787,-6.70526,-4.89828
-1.15344,-6.09546,-4.87192
-0.7453,-5.51508,-4.75674
-0.319702,-4.93347,-4.55399
0.204132,-4.3219,-4.55145
0.764923,-3.58655,-4.50769
1.40765,-2.71381,-4.11096
1.93521,-2.03772,-3.88339
2.21011,-1.59912,-3.69135
2.30856,-1.17017,-3.37863
2.42599,-0.750671,-3.16409
2.69781,-0.392151,-3.08255
2.97778,-0.172913,-3.14694
3.18283,0.0631104,-3.13715
3.28314,0.321899,-2.93805
3.33945,0.587097,-2.76965
3.46384,0.953979,-2.56088
3.60413,1.224,-2.37277
3.80731,1.35101,-2.35727
3.99399,1.56488,-2.33994
4.00754,1.80109,-2.25568
4.11154,1.99164,-2.15164
4.43732,2.40491,-2.07214
4.84134,2.89417,-1.96722
5.16092,3.35834,-1.75784
5.27756,3.75415,-1.39902
5.00485,3.92987,-0.984955
4.48257,3.91333,-0.551361
3.95892,3.84161,-0.0609436
3.42099,3.80664,0.369659
2.80167,3.65112,0.765808
2.1272,3.3974,1.27234
1.31937,3.02191,1.73334
0.489807,2.66547,2.10641
-0.352448,2.23108,2.59805
-1.27408,1.66492,2.98926
-2.00238,1.24146,3.20074
-2.78763,0.760559,3.4975
-3.76239,0.107849,3.77115
-4.58569,-0.454224,4.06027
-5.0466,-0.812317,4.28717
-5.22803,-0.926453,4.31351
-5.29672,-0.899658,4.39035
-5.41,-0.925232,4.39368
-5.48297,-1.02197,4.35419
-5.53168,-1.23004,4.1716
-5.60538,-1.44647,3.93958
-5.56555,-1.63361,3.96298
-5.43283,-1.6377,3.94574
-5.22662,-1.396,3.85403
-4.76648,-0.945374,3.76617
-4.15051,-0.387573,3.70847
-3.75818,-0.121155,3.70419
-3.61761,-0.0847168,3.53186
-3.37857,-0.0282593,3.31296
-2.97888,0.0912476,3.06717
-2.6886,0.270081,2.7532
-2.56311,0.364014,2.79556
-2.46957,0.296753,2.76685
-2.05032,0.344116,2.47247
-1.31158,0.720764,2.13028
-0.362152,1.30322,1.66141
0.606293,1.79767,1.19916
1.45474,2.18658,0.733917
2.33984,2.72717,0.417938
2.92999,3.01074,0.120361
3.40628,3.09656,-0.56427
3.98032,3.21814,-0.958496
4.28973,3.18097,-1.04025
4.59625,3.3418,-1.25504
5.06409,3.53357,-1.539
5.25861,3.3996,-1.80289
5.46979,3.44708,-1.96414
5.92889,3.86456,-2.08151
6.42227,4.14929,-2.2674
6.98849,4.22028,-2.74548
7.54715,4.32648,-3.47144
8.09805,4.34003,-3.97629
8.67532,4.40698,-4.1962
9.37921,4.76782,-4.55249
10.1399,5.24207,-4.81
10.9121,5.74854,-4.95911
11.5779,6.29944,-5.18542
11.828,6.58868,-5.24069
11.7964,6.60925,-5.16852
11.8354,6.70984,-5.07526
11.9955,6.95911,-5.1319
12.1458,7.21527,-5.0806
12.328,7.41821,-4.91946
12.5058,7.55621,-4.96118
12.5423,7.56659,-4.89047
12.4803,7.63422,-4.79474
12.4761,7.77032,-4.75067
12.6769,8.11847,-4.56192
12.9949,8.62866,-4.32645
13.2449,9.00983,-4.1918
13.4033,9.4173,-4.00342
13.3657,9.70819,-3.72714
13.1166,9.67517,-3.33099
12.7306,9.66257,-2.96301
12.3393,9.65454,-2.67194
11.9984,9.62109,-2.41882
11.6914,9.49734,-2.23926
11.4099,9.31839,-1.96909
11.0774,9.37598,-1.64053
10.7247,9.47852,-1.29773
10.4561,9.51968,-1.02948
10.253,9.54752,-0.763519
10.0436,9.5997,-0.361023
9.88993,9.66745,-0.0724792
9.65195,9.69791,0.130798
9.37602,9.80408,0.455292
9.09899,9.91489,0.840546
8.88293,10.0373,1.17407
8.84753,10.3183,1.43069
8.73562,10.4746,1.67456
8.49726,10.4471,1.96594
8.20869,10.4464,2.32806
7.84578,10.4188,2.62283
7.48874,10.3662,2.92761
7.11703,10.3567,3.2623
6.80726,10.3284,3.52737
6.68607,10.4378,3.7796
6.6261,10.6766,4.0347
6.46634,10.7855,4.33252
6.17181,10.7056,4.60205
5.86046,10.6552,4.85303
5.53358,10.6398,5.17801
5.22678,10.5467,5.37897
5.02805,10.6023,5.57571
4.73276,10.6794,5.87952
4.49075,10.6363,6.1348
4.34018,10.7314,6.4165
3.8651,10.8971,7.01471
3.58508,11.2031,7.60953
3.60513,11.4853,7.85568
3.50352,11.3904,7.84875
3.40395,11.3768,8.02234
3.27213,11.4765,8.3822
3.11707,11.3947,8.38425
2.71455,11.2751,8.4823
2.14125,11.1129,8.81506
2.06506,11.0437,8.96912
2.26492,11.1212,8.88821
1.97801,10.9891,8.90068
1.3842,10.6529,9.16782
1.05699,10.4207,9.3696
0.884888,10.2938,9.44295
0.804245,10.1774,9.36487
0.823318,10.0713,9.16946
0.860764,10.019,9.12543
0.847137,10.0544,9.16673
0.819717,9.98749,9.10751
1.0804,9.97966,8.87315
1.4269,10.1087,8.59534
1.38844,9.9378,8.49252
1.17961,9.62527,8.42645
0.933945,9.38683,8.43395
0.366501,8.87113,8.83321
-0.263336,8.40552,8.92323
-0.451447,8.34238,8.71818
-0.388336,8.32523,8.63777
-0.438049,8.12953,8.52725
-0.59375,7.91412,8.51925
-0.705246,7.769,8.51589
-0.816208,7.62376,8.54609
-1.05646,7.6557,8.74966
-1.23322,7.66965,8.86574
-1.26797,7.57054,9.04956
-1.45667,7.43912,9.20234
-1.75563,7.23318,9.00176
-1.80899,7.05342,8.86403
-1.79544,7.00925,8.81338
-1.77373,7.17395,8.84328
-1.68291,7.34279,8.90717
-1.7393,7.49316,9.17676
-1.70824,7.78853,9.47956
-1.59489,7.93182,9.49066
-1.65762,7.78404,9.53473
-1.92688,7.56978,9.59864
-2.08879,7.33005,9.41278
-2.01978,7.11847,9.10071
-2.21939,6.71188,8.91642
-2.33609,6.3735,8.72459
-1.74527,6.63916,8.34096
-0.79068,7.11038,7.8775
-0.40538,7.06512,7.50082
-0.754379,6.46027,7.26317
-1.36914,5.69211,7.10233
-2.00037,4.83759,6.87759
-2.49579,4.07291,6.53606
-2.97943,3.37134,6.30334
-3.52657,2.61172,6.10374
-4.03709,1.87228,5.85207
-4.43044,1.15262,5.57529
-4.56248,0.585388,5.05003
-4.55832,0.125244,4.5462
-4.59706,-0.381439,4.20348
-4.72404,-0.938873,3.90002
-4.99551,-1.58749,3.56712
-5.10131,-1.9075,3.11374
-4.88013,-1.90332,2.81177
-4.68025,-2.08926,2.56628
-4.59647,-2.18784,2.35756
-4.38925,-2.04904,2.29486
-3.93617,-1.71658,2.20406
-3.43032,-1.38733,2.04109
-3.14231,-1.31253,1.83405
-2.92952,-1.21854,1.63029
-2.67816,-1.04742,1.50777
-2.41823,-1.01089,1.43947
-2.10945,-1.00494,1.23317
-1.94669,-1.02771,0.99884
-1.81877,-0.944519,0.876068
-1.51847,-0.688019,0.869461
-1.29594,-0.630737,0.778824
-1.1742,-0.664856,0.510574
-1.03095,-0.65918,0.282745
-0.922531,-0.660431,0.173874
-0.819462,-0.683044,0.0921631
-0.735298,-0.777588,-0.0626678
-0.771679,-0.931885,-0.217911
-0.873451,-1.14993,-0.316345
-0.940773,-1.35352,-0.436401
-0.989338,-1.56561,-0.608536
-1.04067,-1.74841,-0.691849
-1.10823,-1.82236,-0.659561
-1.10891,-1.83072,-0.728577
-1.06041,-1.81433,-0.867706
-0.986309,-1.83368,-0.908585
-0.888126,-1.90894,-0.979324
-0.856243,-2.02924,-1.2213
-0.900589,-2.11066,-1.30843
-0.866055,-2.16995,-1.36937
-0.79834,-2.21585,-1.49326
-0.781681,-2.16769,-1.46066
-0.78558,-2.16434,-1.45894
-0.863602,-2.29166,-1.49455
-0.915527,-2.46777,-1.57224
-0.956459,-2.58633,-1.63792
-1.01434,-2.59875,-1.57269
-0.896553,-2.51157,-1.6375
-0.791664,-2.42664,-1.69794
-0.767422,-2.34396,-1.65968
-0.729939,-2.33002,-1.71495
-0.755451,-2.36603,-1.72879
-0.764893,-2.44888,-1.77597
-0.820854,-2.6348,-1.83223
-0.940956,-2.79916,-1.86913
-0.991211,-2.88412,-1.87527
-0.825209,-2.81291,-1.86783
-0.531303,-2.60229,-1.88228
-0.14488,-2.20923,-1.89926
0.0476513,-1.97745,-1.89362
-0.147755,-2.20059,-2.0141
-0.50248,-2.52612,-2.08058
-0.828623,-2.77766,-1.96411
-1.08637,-2.99619,-1.89407
-1.32071,-3.24252,-1.92615
-1.49173,-3.55922,-2.05284
-1.78082,-3.86768,-2.18631
-1.9958,-4.24202,-2.35519
-2.20261,-4.67049,-2.45432
-2.47663,-4.92026,-2.50299
-2.60145,-5.23817,-2.70026
-2.4832,-5.51631,-2.9633
-2.36234,-5.63115,-3.15999
-2.5676,-5.88792,-3.29683
-2.62081,-5.91568,-3.33412
-2.46252,-5.76511,-3.31676
-2.29031,-5.58003,-3.23543
-2.05046,-5.30345,-3.21504
-1.95263,-5.24425,-3.25478
-1.98848,-5.42633,-3.3774
-1.9378,-5.53235,-3.56392
-1.88108,-5.5592,-3.6449
-1.83931,-5.51898,-3.6946
-1.8047,-5.33447,-3.57721
-1.91382,-5.17698,-3.30562
-1.87051,-4.91953,-3.08398
-1.56076,-4.70133,-3.14459
-1.24716,-4.66815,-3.40376
-1.03979,-4.70551,-3.60884
-0.809402,-4.53581,-3.72106
-0.338606,-4.03121,-3.68607
0.227636,-3.49286,-3.67258
0.739332,-3.0713,-3.79893
1.39081,-2.56798,-3.9273
1.94696,-2.03261,-3.96288
2.18026,-1.65991,-3.87362
2.39034,-1.30751,-3.69624
2.70151,-0.922935,-3.70043
2.99111,-0.574989,-3.71683
3.08888,-0.439293,-3.55279
3.10194,-0.540215,-3.62947
2.83016,-0.811874,-3.71967
2.37281,-0.999863,-3.42064
2.35069,-0.990791,-3.28988
2.68306,-0.885056,-3.52607
3.03361,-0.828949,-3.88736
3.38026,-0.908195,-4.28801
3.68874,-0.863457,-4.52358
4.00206,-0.620949,-4.63565
4.51782,-0.170586,-4.71209
5.02505,0.216255,-4.76884
5.33204,0.358047,-4.8835
5.34771,0.409706,-4.9037
4.95255,0.457893,-4.44571
4.43159,0.650406,-3.768
3.99137,0.860237,-3.13892
3.6002,1.21179,-2.45897
3.30359,1.59998,-1.70414
3.05518,1.85979,-0.938162
2.91383,2.27199,-0.51159
2.98971,2.84171,-0.193317
3.07132,3.34457,0.222997
3.07616,3.7323,0.682361
2.76234,3.871,1.17611
2.21773,3.79748,1.60012
1.63468,3.65015,2.03316
0.940826,3.41137,2.45333
0.328285,3.08692,2.77611
-0.145432,2.77086,3.06672
-0.51545,2.66994,3.27392
-0.86953,2.5942,3.46919
-1.14684,2.46097,3.64606
-1.3105,2.33284,3.63858
-1.52446,2.09148,3.56341
-1.78547,1.79555,3.56096
-1.89889,1.61872,3.55041
-1.92809,1.3915,3.36678
-2.03542,1.30182,3.37104
-2.37353,1.34163,3.85368
-2.78462,1.28149,4.20301
-2.96272,1.29733,4.17907
-3.06516,1.19992,4.10728
-3.26068,0.767105,3.97112
-3.51603,0.300018,3.80239
-3.6016,0.111694,3.62826
-3.5548,0.0822296,3.57159
-3.56145,0.0323486,3.58932
-3.48151,-0.0146179,3.45309
-3.40927,-0.0957642,3.37248
-3.4538,-0.28273,3.31092
-3.46423,-0.362183,3.19362
-3.30581,-0.259186,3.08521
-3.31055,-0.250732,3.07848
-3.50279,-0.382812,3.12287
-3.57691,-0.440033,3.14573
-3.61518,-0.478607,3.15529
-3.61279,-0.529129,3.0828
-3.46954,-0.317413,3.0417
-3.15976,0.0667419,3.29716
-3.04961,0.272812,3.54613
-3.24367,0.163223,3.40907
-3.50461,-0.0360413,3.43344
-3.71173,-0.0460358,3.62067
-3.90226,-0.0627136,3.75227
-4.10435,-0.233475,3.82028
-4.11854,-0.290421,3.86177
-4.13405,-0.247635,3.95059
-4.17132,-0.236649,4.02405
-4.12623,-0.0781555,4.1525
-4.03814,0.0265808,4.0502
-3.95063,-0.11879,3.80061
-3.84332,-0.181412,3.6895
-3.69697,-0.262268,3.41949
-3.63038,-0.493225,3.09076
-3.51572,-0.643295,2.82539
-3.24647,-0.665497,2.53645
-2.8048,-0.604324,2.20903
-2.39999,-0.560913,1.9153
-2.02341,-0.438156,1.70085
-1.44109,-0.166992,1.30676
-0.891815,0.058609,0.926346
-0.62075,0.0785522,0.680222
-0.515747,0.0232544,0.46048
-0.35482,-0.0434875,0.23526
-0.1483,-0.28347,-0.146454
-0.0497208,-0.575356,-0.520508
0.138885,-0.701469,-0.838287
0.459724,-0.81179,-1.25296
0.767708,-0.973679,-1.71933
1.09072,-1.06577,-2.23376
1.37269,-1.12897,-2.61763
1.68414,-1.12064,-2.85602
1.96142,-1.15578,-3.16731
2.24729,-1.19486,-3.42444
2.65726,-0.949501,-3.61639
3.14242,-0.695564,-3.83725
3.69085,-0.515106,-4.15596
4.05857,-0.293114,-4.41057
4.27655,-0.157883,-4.47115
4.44247,-0.0969543,-4.54524
4.66184,0.0120773,-4.64171
4.94484,0.218063,-4.74101
5.28056,0.426285,-4.86514
5.65193,0.636368,-5.00967
5.90571,0.796211,-5.13707
6.31544,1.05643,-5.20791
6.72775,1.46254,-5.24769
6.86824,1.68761,-5.2179
6.95833,1.77168,-5.12691
7.01455,1.80435,-5.14812
6.92937,1.7813,-5.22336
6.90291,1.80193,-5.131
7.06178,1.92267,-5.08419
7.25097,2.08577,-5.12056
7.20155,2.09642,-5.01404
6.9963,2.07437,-4.90257
6.78848,2.0439,-4.80466
6.55785,1.87256,-4.71128
6.38142,1.7166,-4.64728
6.12609,1.63458,-4.55674
5.82427,1.51865,-4.42052
5.58851,1.40779,-4.27068
5.40841,1.30196,-4.15965
5.11646,1.02373,-4.05605
4.69237,0.650024,-4.07637
4.29508,0.290436,-4.10194
3.79344,-0.0627136,-3.9141
3.2626,-0.328217,-3.6301
2.94444,-0.407608,-3.38809
2.90199,-0.304443,-3.20114
2.92712,-0.14798,-3.18854
2.72154,-0.141068,-2.98672
2.16251,-0.393097,-2.55714
1.51115,-0.880798,-2.40334
1.09537,-1.24968,-2.37694
0.908478,-1.40314,-2.3466
0.998657,-1.59744,-2.62548
0.945389,-1.97052,-2.9334
0.647797,-2.47432,-3.10278
0.415161,-2.95253,-3.33499
0.195999,-3.29535,-3.44385
-0.133591,-3.62877,-3.53812
-0.812988,-4.21151,-3.47253
-1.69722,-4.93203,-3.25672
-2.19835,-5.4931,-3.2906
-2.37962,-5.81495,-3.41466
-2.43776,-5.94096,-3.49543
-2.33231,-5.90488,-3.53957
-2.31262,-5.79031,-3.4491
-2.37352,-5.74247,-3.33228
-2.33913,-5.72047,-3.31455
-2.43415,-5.68581,-3.33303
-2.45226,-5.60242,-3.24648
-2.22012,-5.47327,-3.19476
-2.19781,-5.55245,-3.27734
-2.27012,-5.59835,-3.25949
-2.29443,-5.45042,-3.06376
-2.25985,-5.20166,-2.85257
-2.19054,-4.85836,-2.67297
-2.27343,-4.69251,-2.42455
-2.58841,-4.70115,-2.16175
-2.8542,-4.97727,-2.23196
-3.31299,-5.49725,-2.20785
-4.25393,-6.0833,-1.80305
-5.03807,-6.64958,-1.55658
-5.6739,-7.26316,-1.54276
-6.16941,-7.87622,-1.67538
-6.34774,-8.17776,-1.82042
-6.55604,-8.51098,-1.99226
-6.83342,-9.05847,-2.29481
-7.0523,-9.48905,-2.50298
-7.01043,-9.54311,-2.64999
-6.79197,-9.4575,-2.80328
-6.6815,-9.33663,-2.7009
-6.5631,-9.16052,-2.54033
-6.54003,-9.00666,-2.41981
-6.5588,-8.80002,-2.26755
-6.48,-8.63986,-2.21494
-6.42591,-8.60506,-2.22274
-6.36764,-8.56253,-2.27342
-6.31236,-8.49051,-2.25172
-6.07528,-8.26538,-2.2663
-5.74955,-7.99983,-2.34417
-5.60777,-7.84444,-2.24228
-5.48862,-7.76321,-2.2329
-5.42498,-7.71498,-2.22014
-5.5164,-7.67548,-2.18195
-5.6097,-7.88087,-2.25618
-5.6637,-8.12407,-2.31508
-5.66008,-8.24733,-2.49571
-5.66389,-8.2504,-2.54869
-5.61304,-8.1405,-2.56502
-5.49722,-8.09422,-2.71788
-5.42997,-8.10062,-2.66661
-5.3263,-8.08995,-2.63484
-5.21583,-8.02638,-2.73125
-5.13341,-7.95741,-2.80072
-5.0021,-7.82431,-2.79193
-4.73606,-7.52036,-2.74153
-4.46674,-7.27759,-2.74942
-4.39315,-7.12964,-2.65497
-4.22996,-6.8125,-2.61317
-3.9075,-6.40298,-2.59032
-3.68192,-6.06223,-2.4032
-3.56133,-5.8605,-2.24814
-3.64236,-5.84149,-2.1095
-3.89227,-5.85388,-1.8877
-4.0408,-5.7627,-1.75067
-3.97054,-5.61877,-1.71994
-3.79716,-5.4252,-1.64041
-3.59569,-5.16309,-1.50952
-3.45686,-4.94778,-1.42363
-3.31555,-4.64352,-1.33987
-3.11726,-4.3743,-1.26791
-2.97502,-4.23422,-1.24466
-2.79001,-3.9426,-1.12267
-2.72919,-3.78946,-0.97052
-2.75101,-3.62634,-0.805466
-2.69316,-3.28409,-0.582611
-2.58093,-3.09155,-0.446075
-2.46559,-2.82571,-0.299088
-2.26529,-2.28424,-0.0506592
-1.96489,-1.76508,0.14267
-1.85132,-1.46704,0.374344
-1.69446,-1.09644,0.693268
-1.56549,-0.709717,0.892258
-1.52452,-0.500366,1.02831
-1.46382,-0.23645,1.26909
-1.35707,0.152374,1.55525
-1.12515,0.584351,1.68489
-0.926407,0.871552,1.77426
-0.731506,1.19244,1.99533
-0.540558,1.6701,2.2343
-0.30571,2.09531,2.41336
-0.0502472,2.50012,2.55814
0.0942383,2.86304,2.74001
0.22316,3.14932,2.90511
0.535736,3.57758,3.06537
0.664871,4.10172,3.42392
0.634827,4.43475,3.81975
0.90712,4.82416,4.00685
1.23738,5.33255,4.13927
1.45749,5.55331,4.17978
1.47119,5.51068,4.14497
1.36606,5.48651,4.12418
1.45041,5.45746,3.98309
1.6924,5.47565,3.78749
1.95895,5.70071,3.72714
2.07732,5.82465,3.66058
1.91949,5.55032,3.67862
1.71408,5.32291,3.75533
1.60794,5.37634,3.72028
1.51996,5.36877,3.79153
1.46971,5.3186,3.93065
1.40025,5.37616,4.11399
1.2923,5.57193,4.33732
1.36717,5.91953,4.48953
1.74399,6.3208,4.53159
2.04842,6.63184,4.58403
2.09967,6.89459,4.71571
2.11815,7.02303,4.82022
2.13312,7.00276,4.88242
2.48685,7.38208,4.90332
3.05621,8.02591,4.96743
3.41019,8.40784,5.02759
3.51326,8.49141,5.00751
3.46933,8.41985,5.00793
3.36246,8.26904,4.88163
3.10759,7.82217,4.61544
2.85072,7.28226,4.37376
2.7016,6.86215,4.07475
2.61987,6.49632,3.78058
2.60168,6.2336,3.56499
2.6295,6.00154,3.34706
2.72104,5.85033,3.17584
2.91352,5.70155,2.90832
3.09809,5.52544,2.45319
3.18594,5.44226,2.14338
3.34698,5.5869,2.14856
3.80266,6.14498,2.34147
4.25419,6.78098,2.5049
4.59174,7.29003,2.61679
4.91078,7.62728,2.73013
5.11618,7.78059,2.75573
5.16663,7.90112,2.79611
5.13976,7.94636,2.82393
5.11535,7.97974,2.8719
5.06603,8.00196,2.88173
4.95914,7.88078,2.86682
4.9898,7.8317,2.88986
5.06087,7.85041,2.83173
5.03292,7.79997,2.69457
5.44573,8.1426,2.60563
6.19044,8.78063,2.5649
6.63041,9.07497,2.50003
6.71487,9.16408,2.50986
6.56085,9.09698,2.51068
6.27156,8.73531,2.42236
5.73918,8.25225,2.4895
5.21151,7.76639,2.5915
5.07199,7.42631,2.39522
5.06505,7.07586,2.05635
5.02538,6.73074,1.76176
4.94127,6.45023,1.58981
4.8223,6.12003,1.38041
4.78703,5.82471,1.10545
4.78258,5.54772,0.84145
4.76612,5.3991,0.62561
4.88202,5.4749,0.559589
5.03342,5.63592,0.588642
5.14265,5.74387,0.591652
5.12308,5.61725,0.483959
5.03038,5.61745,0.53648
5.01274,5.80328,0.728489
4.99046,5.77927,0.809471
4.92278,5.71312,0.823524
4.81236,5.62219,0.759308
4.69617,5.41205,0.705009
4.54733,5.23784,0.639236
4.3611,5.07547,0.682343
4.11942,4.90945,0.855576
3.9286,4.7625,0.840897
3.75829,4.64113,0.837257
3.4364,4.50685,0.995575
3.2256,4.30891,1.10715
3.09213,4.16962,1.22193
2.90838,4.03387,1.16996
2.65701,3.87943,1.12809
2.45179,3.75194,1.16946
2.33128,3.50961,1.16115
2.07156,3.26297,1.26741
1.78385,3.1676,1.37701
1.56602,3.15556,1.56472
1.21574,3.14062,1.84373
0.809723,3.11565,2.12067
0.563843,3.03688,2.42871
0.331924,2.90027,2.55292
0.257202,2.93098,2.54721
0.27562,3.10434,2.67798
0.347412,3.32283,2.8549
0.920868,3.79791,2.85808
1.37015,3.9817,2.62003
1.35318,3.56627,2.17766
1.37662,3.16412,1.73695
1.24652,2.73799,1.51939
0.910583,2.29724,1.41736
0.621078,1.8654,1.24887
0.354904,1.33154,0.926315
0.0974121,0.731873,0.587166
-0.220123,0.056427,0.274536
-0.62114,-0.482727,0.0817719
-0.942825,-1.01143,-0.0717926
-1.2715,-1.55173,-0.287025
-1.53804,-1.98401,-0.472412
-1.75958,-2.37354,-0.619766
-1.82224,-2.47116,-0.708961
-1.61894,-2.26451,-0.704422
-1.40538,-2.11194,-0.688232
-1.23718,-1.95866,-0.720894
-1.09818,-1.76064,-0.77858
