Lead1,Lead2,Lead3
9.69328,1.77325,19.5184
12.0072,0.821123,19.1492
13.1099,0.407181,18.0342
13.9539,0.184605,16.919
15.592,0.0115788,15.8985
17.1213,0.0251491,14.8146
17.0243,0.0534963,14.2348
16.0073,0.0384097,14.3028
13.9495,0.00196892,13.586
13.1343,0.000598284,12.6102
14.6741,0.0522124,12.452
15.4034,0.231422,12.5793
14.7272,0.246291,11.7005
13.8161,0.252601,10.5134
12.9552,0.313221,9.51793
11.6707,0.306494,8.08414
9.46114,0.110935,7.23866
7.80298,0.00437541,7.32455
7.41473,0.00656244,7.14903
7.90256,0.0866911,6.44405
8.08169,0.282827,5.5292
7.84549,0.558,5.0781
7.68462,0.617549,4.37083
7.89739,0.828329,3.53264
9.20833,1.6313,3.23935
10.5101,2.58013,2.72414
10.3754,3.04112,2.02598
9.96497,3.52943,1.30922
9.60644,4.13236,1.03084
9.00581,4.20176,0.939719
8.67916,4.04707,0.800159
8.27919,3.89529,0.933723
7.36368,3.32972,0.798576
5.82147,2.19979,0.670312
4.55394,1.65312,0.720592
3.70255,1.42735,0.653034
3.09392,1.14665,0.528669
3.02188,1.1163,0.49417
3.09089,1.13228,0.426489
2.68227,0.948615,0.353119
2.44533,1.05763,0.231584
2.35165,1.37948,0.148656
2.385,1.54796,0.152946
2.47528,1.52338,0.113851
2.32109,1.46105,0.112393
2.13535,1.43556,0.0760755
1.58064,1.23882,0.0189306
1.20605,0.989438,0.0104019
1.19059,1.03084,0.00567501
1.1733,1.32652,0.00561768
1.03994,1.54204,0.0701277
0.842561,1.47403,0.117619
0.708211,1.46139,0.176604
0.667079,1.76432,0.267729
0.729621,2.17834,0.356518
0.876644,2.48417,0.467676
1.0248,2.61411,0.403664
1.05669,2.80702,0.406636
1.08471,2.98798,0.514104
1.25774,3.5067,0.582146
1.51183,4.35629,0.710473
1.67844,4.76622,0.815684
1.82071,4.95758,0.744491
2.09172,5.33221,0.830914
2.29592,6.04248,1.00437
2.57841,7.12506,1.15293
2.87579,7.9552,1.34076
3.16339,8.93393,1.39595
3.72403,9.65342,1.4256
3.45028,8.47718,1.3679
2.37469,7.18277,1.35018
1.75242,6.87461,1.53002
1.71516,7.15589,1.80521
2.08918,8.27756,1.91137
2.98887,9.79951,1.90063
4.47996,11.5227,1.68196
5.71093,12.9742,1.5293
6.52789,13.18,1.3858
7.40424,13.561,0.953972
7.53037,14.6185,0.87579
6.82306,14.1334,1.13931
6.03989,13.3273,1.43235
4.90053,13.0902,1.9655
3.08347,11.7015,2.80206
1.8809,10.9239,3.78626
1.47283,11.4063,4.88588
1.23581,11.5402,5.24959
1.14346,10.7991,4.92204
1.00171,9.72832,5.03411
0.751624,9.60171,5.30048
0.557812,8.92376,5.17782
0.144317,6.90589,5.14613
0.0016754,5.33218,5.67932
0.0361546,4.67353,5.82976
0.0759178,4.23482,5.5789
0.27017,3.54895,5.90227
0.897457,3.07991,7.43406
2.2468,2.8592,10.2238
4.42988,2.37184,13.3669
6.56701,1.76878,15.4574
8.10256,1.3986,16.1885
9.21025,1.16553,16.6487
10.7388,0.695085,17.395
13.4341,0.18636,18.8719
18.3123,0.00423425,19.0743
25.5752,0.323883,19.9107
31.415,0.546841,23.2061
34.4236,0.586474,25.8806
36.9631,0.695644,27.8026
38.8322,0.831888,29.0499
42.214,1.41923,28.4486
46.1634,2.35223,27.4155
47.7288,3.27479,25.8172
49.691,4.80788,21.8048
51.4573,7.44005,18.5337
47.4979,9.43961,14.8787
40.0916,9.77874,10.6962
35.1394,10.3637,7.87012
30.3278,10.6624,5.14762
23.4084,9.10085,3.31283
17.1568,7.80839,2.00379
12.2255,6.85886,0.790111
7.93532,5.86363,0.129054
5.72987,5.66831,0.0117974
5.94289,6.33613,0.0425891
4.94302,6.48451,0.0905038
3.8586,7.19242,0.449179
5.07308,10.5594,0.953458
4.71528,11.9843,1.79503
2.78454,11.1538,2.77561
1.50858,9.99855,3.42728
0.717293,8.34064,4.15628
0.372781,7.53617,4.44493
0.0498582,5.9426,5.39588
0.0811227,4.26272,6.38884
0.530135,3.0052,6.05835
1.76588,1.4367,6.56246
3.81762,0.471754,7.38287
5.22609,0.265303,8.23639
5.45582,0.383146,9.35719
5.59913,0.647473,9.92112
6.15598,0.677602,10.7509
7.08415,0.489014,11.7069
8.43038,0.321664,12.2425
8.54023,0.305903,12.2665
7.61125,0.394372,11.551
7.27765,0.278446,10.5989
7.54419,0.113347,9.39948
8.20732,0.0181248,8.65739
8.71534,0.00856449,8.13411
9.18646,0.0982389,7.312
9.8752,0.310971,6.88021
10.881,0.845976,6.07399
11.6105,1.73795,4.48607
12.1476,2.59304,3.81213
12.635,3.1407,3.64788
12.2447,3.14947,3.105
11.998,2.99505,2.74177
11.5544,2.99806,2.70857
11.0276,2.74397,2.92248
12.5147,2.77327,3.31876
13.6131,2.79496,3.76547
13.1254,2.47279,3.87805
13.3358,2.56911,3.94871
12.8585,2.70403,3.98445
11.5831,2.39825,3.51837
10.6862,1.95337,3.24765
9.63901,1.82272,3.0928
8.68239,1.93919,2.59677
7.5068,1.82149,2.00778
7.21468,1.99125,1.6843
8.56552,2.51401,1.67832
9.28378,3.31846,1.44021
9.4516,4.3512,1.01781
9.08738,4.80353,0.525678
8.21289,5.23792,0.188056
8.02129,6.08042,0.0792647
7.67263,7.59144,0.00215031
7.33512,9.01236,0.0576686
7.08073,9.87215,0.20711
6.16698,11.0836,0.613431
5.04019,12.2596,1.40856
3.80218,13.5532,2.731
2.78959,14.5139,4.10505
1.99391,14.6677,5.46366
0.993328,14.4962,8.04375
0.325735,13.4229,9.74132
0.0938578,13.5397,11.5182
0.00970136,15.0163,15.1952
0.0346119,15.1474,17.3804
0.187382,15.5258,19.576
0.363435,16.8658,22.3129
0.644989,17.6364,24.3879
1.07823,17.1531,26.2793
1.48212,16.6663,28.0604
1.80449,16.8373,30.8392
2.59435,16.2382,32.3497
4.04365,14.221,32.9886
5.75307,11.2471,32.7187
7.84788,8.31411,31.1378
10.9369,5.41566,31.5393
14.8015,3.40669,32.3984
18.1632,2.05984,32.0148
19.6662,1.39361,31.6616
21.15,1.1505,31.8845
24.6717,0.60507,35.032
28.0254,0.280194,35.8627
30.0931,0.251953,35.8005
33.049,0.326832,40.2322
36.1217,0.434083,43.5785
35.7851,0.580896,44.1384
34.3383,0.484269,42.421
34.5981,0.17514,39.9295
37.3942,0.00960485,38.2518
42.2281,0.0508907,38.4442
45.452,0.250083,39.4929
45.9454,0.408867,39.1726
45.3784,0.414829,38.2655
43.8357,0.355207,36.946
39.3369,0.107891,35.9093
34.9202,0.00832855,33.9859
32.8637,0.000941127,32.3237
30.7619,0.0149872,32.4297
29.7438,0.031538,31.6524
28.6618,0.0525477,29.9843
26.5297,0.085406,29.709
25.3616,0.0384314,29.9137
24.9777,0.0270556,27.5905
23.6225,0.111633,26.0094
21.56,0.321659,26.6016
20.5181,0.517136,27.1466
19.215,0.679341,26.5595
16.9005,1.09774,25.3474
14.0946,1.93116,25.3112
10.8781,3.18096,25.0937
6.93194,4.599,22.9309
3.69431,5.58499,19.1677
1.79669,6.47206,15.3036
0.638078,8.00563,13.4342
0.237243,8.8147,12.6918
0.224588,7.97131,11.4517
0.200156,7.35888,10.1232
0.0384516,7.50015,8.76155
0.0012146,6.48024,6.63422
4.0876e-05,5.13083,4.88406
0.117065,6.14563,4.13969
0.915646,8.92639,4.21196
1.98992,10.8905,4.151
3.17187,12.4675,3.14541
4.8206,14.802,2.4714
5.91681,15.9416,2.22626
6.50111,15.9936,2.00251
7.80587,17.5802,1.90458
9.92496,21.7005,2.09396
11.9349,26.5971,2.56935
13.9134,30.6834,2.95788
16.4831,35.1535,3.13583
19.478,37.6215,2.61762
22.6698,38.4497,1.87513
25.7671,39.7977,1.51296
26.425,38.2957,1.18643
26.1434,37.0047,0.956179
26.5916,36.9742,0.722069
26.4605,35.3515,0.514367
25.9265,33.6944,0.385549
26.1357,33.3643,0.414359
26.2726,33.5773,0.553042
26.4821,33.9582,0.490744
28.0506,34.8487,0.429023
29.3531,35.704,0.33414
30.6116,35.6369,0.149646
30.8283,34.531,0.0825107
30.7347,33.6,0.0482731
32.0309,32.9146,0.00252631
32.9636,33.0471,0.00417981
34.0954,33.5219,0.00394066
34.5332,32.3628,0.00519149
34.3848,31.4671,0.0108931
34.9711,31.2228,0.0764294
35.4465,30.7587,0.182187
35.1625,30.8263,0.160692
34.8982,30.9847,0.172169
34.974,29.1173,0.232245
34.8841,27.427,0.397637
35.0431,27.6563,0.418988
34.0673,27.8873,0.252355
33.48,28.2772,0.216775
33.0919,27.4083,0.157708
31.8762,26.2387,0.175145
31.4454,25.474,0.238329
31.5075,25.9724,0.233895
33.2058,28.2392,0.214847
34.5242,30.147,0.14445
33.3754,30.1966,0.111923
31.6952,29.0483,0.0873393
30.0842,27.6119,0.0500731
27.8861,25.932,0.0201982
26.4635,25.748,0.00248811
26.0706,25.5912,0.00135118
26.0618,25.0153,0.0013613
24.8218,24.4232,2.52018e-05
22.6402,23.2437,0.000492231
22.3434,22.6702,0.000965152
22.924,22.4342,0.00117871
21.4785,20.9945,0.0102685
19.6867,19.4417,0.00121779
19.512,18.4988,0.000199647
18.5303,17.8411,0.0032672
17.8197,17.0708,0.017875
17.5802,14.9221,0.0968283
15.4885,12.3182,0.134301
12.715,11.278,0.0652066
10.5511,10.1749,0.0222608
8.51801,6.98903,0.0982197
5.66108,3.03756,0.447672
3.46954,0.759762,0.928981
2.12267,0.153041,1.19662
1.25819,0.0212792,1.14563
0.799313,0.000666562,0.764824
0.632459,0.00379265,0.571831
1.00523,0.0179077,0.624138
1.43151,0.100829,0.631246
1.74944,0.211817,0.681653
2.5509,0.486392,0.787326
2.87652,0.595659,0.966802
2.4162,0.44029,0.958837
1.86257,0.298372,0.742386
1.324,0.223029,0.667167
1.04711,0.155896,0.592249
0.877019,0.0768349,0.425075
0.729062,0.0412598,0.484925
0.677426,0.0315353,0.630931
0.430704,0.0162413,0.728541
0.0707757,0.452442,0.8998
0.0264876,1.42076,1.13056
0.178262,2.74488,1.51225
0.549009,4.69083,1.87948
1.55032,8.0332,2.57616
2.5866,12.8526,4.04431
3.7947,16.8892,4.93857
4.6767,19.5443,5.17011
4.35973,22.5898,6.83506
3.60667,25.1528,9.60096
3.70458,27.4729,11.5039
4.03278,29.5223,12.3247
3.98147,31.0338,12.5554
5.23974,33.265,12.0599
8.04471,37.2224,10.7764
8.58647,37.8119,10.2606
6.92777,35.6774,11.2133
6.48735,34.5088,11.2098
6.4141,32.9261,10.4582
6.75083,33.1605,10.2179
7.02368,33.6476,9.54563
6.97629,34.2904,9.44402
6.59569,34.1277,10.3925
6.26733,35.2873,12.1775
6.78068,40.3381,14.5112
7.45121,44.0128,16.2902
6.89519,45.1974,18.0297
5.9019,45.9187,18.5953
6.22515,47.0035,18.7413
6.84041,48.7476,18.7518
6.77313,50.7224,19.0692
6.87309,53.0346,20.707
7.96045,58.2493,22.5361
9.62177,63.9412,23.9046
10.1823,65.4992,23.7014
9.48279,65.2716,23.9308
9.03125,63.9595,25.9991
8.6772,63.7658,26.2378
7.97979,63.3214,25.4404
6.89495,61.249,26.6582
6.51256,59.9913,26.1074
7.28265,58.4601,24.0677
7.79782,57.801,23.5958
7.51068,56.9418,23.2904
6.7938,56.2327,23.4612
6.83482,55.3303,23.1518
7.63131,55.0194,21.1931
7.77887,54.7129,20.4384
7.55835,51.6125,19.7695
7.18936,48.5611,18.3956
7.01483,47.382,17.782
8.14686,48.8277,16.9219
9.56242,49.8851,15.1821
10.8831,48.6891,13.3034
12.3208,47.3672,10.9489
14.3389,47.3459,9.23132
17.0685,46.914,7.7073
18.0253,44.4121,5.95527
17.5627,41.7355,4.8199
17.1493,38.9248,4.10701
16.7263,37.0911,3.73351
16.7409,36.2964,3.3955
17.9122,36.1822,3.26824
19.1275,36.7953,2.86869
19.6498,37.2017,2.51503
19.9182,36.4218,2.38346
19.8817,34.9996,2.05355
19.863,34.1262,1.77247
20.29,33.4074,1.50616
22.4919,36.1288,1.51161
25.7804,41.0321,1.84817
29.2362,44.8324,1.99385
31.0683,47.2263,1.85264
30.0098,45.4566,1.67702
25.7429,41.4064,2.01767
20.6478,36.2427,2.40895
18.3787,32.9666,2.11122
16.3808,28.3597,1.41592
13.9515,22.1483,0.922844
12.6287,19.3548,0.873194
11.6971,16.7367,0.59672
10.5592,13.8571,0.263765
9.39309,11.4187,0.0734141
9.10654,9.8664,0.00401089
8.77992,9.50804,0.0260598
6.44548,8.62702,0.238635
5.35851,8.79844,0.453099
5.9052,8.94068,0.472593
6.25702,8.70284,0.39243
7.49,11.3865,0.46373
9.01676,15.4621,0.757821
10.1631,17.2159,0.778483
10.9147,17.2764,0.679387
10.5272,16.9272,0.659053
10.2766,15.9086,0.588626
9.76214,15.1731,0.512737
8.85661,14.0176,0.430354
7.6054,12.003,0.49238
6.29188,10.9468,0.74073
5.40852,10.3993,0.86986
4.45252,9.36975,0.90106
3.62914,8.30164,0.972181
3.11425,7.82669,1.0083
2.98147,8.28511,1.24545
2.78339,8.57753,1.50519
2.86871,9.05814,1.58807
3.35642,10.3387,1.6109
3.44936,10.8039,1.95226
3.30255,10.7848,2.86029
2.99191,10.8882,2.92376
2.44362,10.6692,3.03519
2.1709,11.0217,3.3961
1.83074,10.9381,3.29725
1.56744,10.6414,3.57146
1.68793,10.774,3.85815
1.48576,9.87599,3.88933
0.827024,8.05128,3.95387
0.332097,6.71709,4.23743
0.109405,5.87709,4.44425
0.0197539,4.89405,4.26342
0.00328117,4.43666,4.08729
0.00385492,3.87099,4.12777
0.0406668,2.94645,3.82334
0.0529331,2.36407,3.39944
0.0805414,1.77049,2.89669
0.215329,1.15631,2.27909
0.266909,0.892693,1.80952
0.189728,0.698638,1.50094
0.143917,0.463428,1.40313
0.160985,0.262044,1.09473
0.289184,0.0696678,0.652936
0.442896,0.00024701,0.447957
0.503481,0.00109436,0.309255
0.359623,0.000292063,0.209198
0.232267,0.00100732,0.192824
0.192838,0.00395984,0.193173
0.100045,0.000661843,0.109516
0.0276119,2.91774e-05,0.0391428
0.0283983,0.00560396,0.00393683
0.0314649,0.0288216,0.00824556
0.0136972,0.049196,0.0149907
0.059989,0.113573,0.00269469
0.23165,0.239403,0.00134558
0.411408,0.303158,0.00345651
0.343323,0.191593,0.00723393
0.103016,0.0392395,0.0102654
0.00055039,0.00374394,0.000640815
0.0524079,1.27498e-06,0.0173888
0.250176,0.0527507,0.0487503
1.05769,0.42408,0.167965
1.92413,0.76894,0.262215
1.70396,0.334405,0.425194
1.3263,0.0244618,0.863014
0.930806,0.0100012,1.17813
0.355681,0.238985,1.38221
0.00192717,1.23797,1.53689
0.188891,2.93295,1.68981
0.72229,5.41257,2.29936
1.62197,8.45978,2.9235
2.58861,11.5659,3.39989
4.64448,15.2432,3.35461
7.5914,19.9075,3.10559
8.76512,24.6623,3.86061
6.91761,22.6802,4.46967
4.90053,19.2541,4.58352
4.26821,18.2101,4.85127
3.73079,16.4863,4.79551
3.55341,16.4882,4.69024
2.9917,16.2138,5.54428
1.71058,15.2792,7.15887
1.19806,15.8858,8.14978
1.2818,17.0348,8.33993
1.29709,16.5126,8.06142
1.11298,13.9354,7.312
1.13166,12.7146,6.26473
1.45869,12.4088,5.16841
1.63869,11.5376,4.38449
1.18085,10.2911,4.2166
0.338583,7.2592,3.97422
0.0382305,4.55488,3.47469
0.0462956,4.04652,3.26481
0.117583,3.81446,2.6165
0.00526541,2.35212,2.01135
0.0929787,1.31083,2.11532
0.11418,1.23342,2.00865
0.0266393,1.53686,1.92947
0.00178713,2.16216,2.26251
0.00722355,2.6942,2.6892
0.0457947,3.05754,2.73695
0.396041,4.81611,2.61167
0.878134,7.81893,3.28263
1.5183,10.9861,3.87051
2.82027,14.2573,4.04523
3.98131,16.8258,4.23793
4.78512,18.8131,4.80126
5.5965,21.8966,5.71109
5.99479,24.6616,6.25761
6.12819,25.2316,6.32384
6.5523,25.1934,5.93055
6.8051,23.8577,5.30633
5.75239,20.7246,4.70932
4.62303,19.2092,4.79402
4.26301,19.5165,5.37916
3.5835,17.7175,5.42996
2.99114,15.1902,4.84689
2.41236,12.6416,4.0678
1.86321,10.7688,3.63381
1.64432,10.0368,3.32587
1.72307,8.85952,2.72519
2.10021,8.51704,2.29691
1.97361,8.09785,1.94596
1.48284,6.82027,1.69946
1.21452,5.56424,1.51672
1.12459,4.61388,1.23413
1.24527,4.86631,1.24497
1.10344,4.7701,1.38646
0.678079,3.67533,1.2299
0.477737,3.04567,0.942937
0.385284,2.43137,0.72951
0.387195,1.7326,0.556445
0.46861,1.55951,0.315119
0.635314,1.77343,0.180351
1.03706,2.17437,0.155541
1.48453,2.82626,0.18202
1.67877,3.26514,0.285524
1.70359,3.17883,0.27434
1.5996,2.61747,0.161602
1.60375,2.22107,0.0939352
1.55241,2.18898,0.0630465
1.62089,2.39925,0.0995503
2.01784,2.69633,0.0714369
1.96008,2.51958,0.0161424
2.17551,2.63312,0.00511618
2.71068,2.93513,0.00139194
3.74733,3.5812,0.00330421
5.07859,4.39188,0.0210718
5.36937,4.66079,0.0144901
5.47607,4.84466,0.0281712
5.40444,4.33877,0.0524306
4.80175,3.76366,0.035672
3.65855,2.91487,0.0498388
2.85508,2.03762,0.0849531
2.49858,1.56588,0.105424
2.2613,1.27371,0.156727
2.08317,1.36201,0.0873339
1.84276,1.37441,0.0437423
1.60887,1.01197,0.0696718
1.2581,0.694956,0.0833907
1.01954,0.554381,0.0937725
0.917817,0.455105,0.0493578
0.740389,0.387993,0.00967695
0.51807,0.372753,0.000622551
0.320523,0.290564,4.31255e-05
0.239571,0.201704,0.000855404
0.141168,0.166779,5.53478e-05
0.0485943,0.0559434,3.8147e-06
0.0389527,0.00800017,0.000339129
0.01145,0.00836576,0.00250622
0.00652222,7.72288e-06,0.00363584
0.0026989,0.00479716,0.00810999
0.00190619,0.0154472,0.0370196
0.00337289,0.042224,0.00300503
0.114557,0.121179,0.00808493
0.440039,0.36893,0.00730532
1.28217,0.88224,0.0198772
3.6381,2.3892,0.066046
5.83245,3.6379,0.151652
5.64683,3.22038,0.303664
4.8717,2.29961,0.539329
4.38276,1.30511,0.887557
3.38746,0.611607,1.11157
2.26426,0.164257,1.30084
1.3453,0.00528259,1.16916
0.515341,0.0276322,0.932972
0.103668,0.322733,1.10456
0.0302404,1.52134,1.31438
0.511524,3.50605,1.44712
1.28695,6.47749,1.85447
2.35382,9.70745,2.31253
3.56424,12.6206,2.82078
4.9206,16.3856,3.26194
5.16724,17.8168,3.67139
4.19655,17.1603,4.60214
3.86129,17.2443,5.10568
3.29686,17.0382,5.55145
2.66388,16.8678,6.02212
2.06533,17.4645,7.25431
1.72584,18.5624,8.761
1.92591,19.2559,8.99967
1.5639,18.7072,9.43545
1.23934,18.472,9.55552
1.44445,19.3628,9.7337
1.94133,20.9119,9.95914
2.69019,22.0252,9.09837
3.65384,23.117,8.07373
3.27071,21.0273,7.81016
1.81424,17.0342,7.71777
1.00074,15.0832,7.90823
0.748066,14.3126,8.087
0.811456,14.46,8.03988
0.94993,13.5684,7.40673
1.13096,11.8965,5.70639
0.976881,9.97458,4.80825
0.449222,7.75663,4.63081
0.186544,6.09081,3.98268
0.199675,5.22145,3.25703
0.443092,5.54324,2.84619
0.699496,6.72999,3.03713
0.726335,8.1858,3.82514
0.965632,9.39064,4.28686
1.37499,10.4325,4.37281
1.18751,11.2381,5.02498
0.474588,10.3669,6.71116
0.0729847,8.75211,7.74095
0.0167148,8.2473,7.49781
0.0408362,8.57047,7.44434
0.160154,8.94812,6.79988
0.483746,9.79168,6.08844
0.972482,10.6446,5.40323
1.51537,11.6547,4.85181
2.35656,12.5137,4.3266
2.78463,11.6499,3.01749
2.74097,10.6948,2.67805
3.82675,12.2094,3.11116
5.1258,13.6409,2.43488
5.5337,13.3576,1.84309
6.74449,15,1.75995
10.0253,20.2696,1.71581
15.7741,30.0344,2.09787
24.0343,43.7656,2.67445
33.4758,60.8581,3.76918
43.3293,83.4668,6.58585
55.4626,113.983,10.7601
68.0964,154.88,19.2606
80.618,206.214,31.2489
94.0846,262.319,41.1265
105.772,305.66,50.2161
110.848,324.032,55.3784
115.616,332.359,55.4027
121.123,326.841,50.4272
118.122,312.533,47.6967
107.276,289.299,44.33
90.6857,244.929,37.041
76.1643,202.683,23.7142
64.7105,173.497,19.793
49.4239,142.593,23.7436
29.5084,98.5678,19.3915
12.483,49.3685,11.7103
1.5469,10.4995,4.27761
2.95169,2.49559,0.00952185
26.3956,56.0195,5.35104
84.8189,215.397,30.137
198.694,539.757,77.5378
371.59,1061.1,207.313
597.373,1784.05,401.662
854.715,2608.13,488.064
1130.4,3479.1,624.471
1505.61,4698.47,872.214
1981.96,6219.22,1155.83
2422.08,7650.68,1449.04
2826.31,9190.53,1805.02
3179.92,10773.6,2232.33
3436.58,12103.8,2602.25
3676.39,13258,2985.7
3888.67,14202.5,3356.12
3908.93,14624,3437.9
3716.95,14429.2,3447.73
3434.8,13824.3,3447.63
3137.5,13099.1,3384.92
2753.82,12116.1,3300.23
2322.08,10918.8,3150.59
1959.91,9830.44,2994.42
1642.68,8811.39,2826.89
1393.94,7961.27,2662.87
1172.92,7100.18,2470.98
949.835,6224.15,2285.8
739.326,5478.96,2170.88
541.079,4725.15,2055.75
348.589,3827.08,1854.13
176.86,2845.03,1590.51
71.6598,2041.92,1339.73
23.7686,1460.57,1106.14
1.4556,874.115,795.43
11.6629,363.602,501.121
67.7205,78.9911,237.127
151.674,0.360117,99.505
248.405,99.2884,34.7412
374.774,405.645,0.368961
559.705,997.633,59.9263
801.062,1879.51,220.054
1066.62,2951.2,461.4
1332.69,4093.64,747.36
1536.53,5052.76,1017.15
1663.76,5813.39,1255.62
1778.31,6623.14,1559.75
1933.76,7695.41,1955.47
2114.51,8920.84,2345.23
2201.87,9641.74,2605.68
2195.05,9737.87,2674.08
2138.45,9559.14,2643.77
2014.19,9112.37,2546.16
1837.71,8413.89,2380.09
1634.48,7594.34,2172.39
1455.94,6805.18,1955.57
1309.62,6097.1,1754.59
1178.15,5480.86,1582.11
1068.12,4967.23,1428.61
987.355,4574.11,1302.02
923.752,4250.5,1203.09
865.038,3954.16,1114.31
810.837,3680.13,1031.22
744.66,3393.1,955.034
669.485,3122.24,898.241
608.393,2906.71,850.745
563.602,2723.13,807.262
518.996,2540.98,771.55
470.732,2353.32,721.736
425.062,2171.36,668.757
384.927,2004.14,627.083
345.105,1833.38,585.17
302.196,1660.65,541.378
264.686,1502.4,499.256
228.211,1347.23,460.702
191.893,1197.4,428.122
159.174,1063.91,399.465
131.336,944.645,372.163
112.199,841.641,339.033
100.76,762.606,306.013
96.5662,704.221,277.599
94.2081,653.29,250.262
87.7808,608.251,231.058
80.8885,560.062,211.005
74.0142,502.998,186.051
66.8788,451.356,167.627
62.069,408.541,150.679
58.6168,369.053,137.251
54.2152,340.547,127.144
51.2836,327.527,116.149
52.4732,322.431,111.43
55.198,320.64,107.871
58.2151,316.651,101.849
59.8201,305.708,95.2739
56.3828,287.342,88.6884
49.0107,263.438,83.9862
41.5582,240.184,80.2902
33.8984,215.94,78.3275
25.7861,190.982,78.7266
19.6597,170.234,74.0814
14.2009,149.986,70.1197
8.24458,126.593,69.2692
4.3519,105.833,65.9923
2.25843,90.1549,63.7873
1.00098,76.756,61.3211
0.477705,68.4791,58.2272
0.182305,60.5165,54.1101
0.000756049,49.4282,49.9022
0.151541,40.1109,48.0891
0.547134,31.9863,42.0202
1.09786,24.603,35.4619
1.65987,18.6224,31.093
2.48009,13.8296,26.8766
3.34394,9.71381,24.5607
4.29378,6.60055,21.4344
5.31538,4.20771,17.9056
6.02142,2.08452,14.8186
7.40189,0.670811,12.2001
10.0287,0.00954867,10.649
13.0331,0.44806,8.63985
15.8551,1.99423,6.47104
18.8406,4.73243,4.51342
19.7763,7.04497,3.01388
19.8295,8.7686,1.95845
20.3256,11.2215,1.16927
19.643,13.0699,0.665374
18.3759,13.6224,0.259457
16.7883,14.8515,0.0320577
13.6064,15.4924,0.0660274
10.2245,15.3113,0.649193
7.80511,15.8621,1.62538
5.64773,16.0547,2.67455
4.09047,16.8008,4.20996
2.91687,17.5408,6.12263
1.45162,16.487,8.13524
0.184212,13.4115,10.3568
0.19738,10.1131,12.8524
1.49862,7.65881,15.8633
3.79981,5.82387,19.2602
7.76322,3.89691,22.7732
13.6407,2.16117,26.5891
21.0056,0.916961,30.413
28.0724,0.218184,33.6671
34.5246,0.028193,36.7635
40.3284,0.00506474,40.2924
45.0822,0.00245625,43.9384
47.303,0.00665921,46.1133
46.3009,6.992e-05,46.587
43.8017,0.0464994,46.7751
37.9693,0.781838,47.5139
33.5719,1.84077,49.9151
32.588,1.9408,50.9524
31.2194,2.11779,48.4725
28.9244,2.13256,45.7501
24.8367,2.36346,42.4864
17.7811,3.85246,37.9291
11.6198,6.70571,35.5004
8.2024,10.3231,36.6622
5.41917,13.905,37.0568
2.08752,19.6394,33.3453
0.232996,27.4837,31.1608
0.13036,36.3429,31.5552
1.34745,45.8075,31.8566
4.19607,55.1495,29.2506
9.23071,63.9951,24.8723
13.7801,67.4395,20.2058
20.3039,68.9952,14.3383
31.2423,72.0602,9.04547
40.7415,73.1848,5.07212
49.8453,73.1921,1.73019
59.1188,73.9207,0.503568
68.0751,75.5915,0.239702
82.7785,80.1486,0.00280026
97.3036,85.8643,0.329727
103.14,82.8107,1.03602
107.403,77.7064,2.1609
119.024,81.8459,3.49095
131.778,85.2365,5.17879
143.555,87.1825,6.66153
154.747,90.3683,9.15096
163.009,90.5146,11.991
172.928,92.4257,11.8582
183.595,98.0806,12.5004
193.103,101.975,14.3045
200.259,104.56,15.2524
214.785,112.661,16.4605
229.438,120.287,17.6117
228.205,120.981,17.2848
226.732,121.356,16.6677
228.544,119.162,18.1877
226.425,116.85,19.4748
221.677,116.656,17.2899
214.344,113.514,15.2183
207.869,109.258,15.099
203.936,107.217,15.2557
200.584,107.204,14.4241
193.943,106.491,12.7034
188.3,104.215,12.0769
187.298,106.233,10.7977
182.773,110.217,9.06696
173.978,109.407,8.37442
167.461,107.017,7.11659
160.549,105.459,5.51135
151.624,105.73,4.00916
144.603,106.81,2.76007
137.349,106.516,1.86386
128.989,104.785,1.04299
118.087,101.437,0.516865
105.894,96.2175,0.139894
97.3543,94.6387,0.00242609
91.9135,92.9499,0.0121371
85.0862,88.3662,0.0612248
77.3901,87.2469,0.241768
73.8013,87.3787,0.5236
70.2256,84.4267,0.725575
63.4743,83.5206,1.31149
56.6774,86.6954,3.20807
49.355,86.0722,5.47915
42.0244,84.0673,7.32356
40.6461,88.0097,8.82254
42.0727,95.8852,11.0188
38.525,98.4733,14.5226
32.9301,95.8759,17.2602
27.7828,94.3927,19.8836
23.4149,92.0822,21.9083
19.1181,86.9499,24.1216
13.2094,78.0997,26.7581
7.4961,68.9331,29.9186
4.19907,63.481,34.4321
2.59618,59.7831,37.4218
1.58566,56.2736,38.6163
0.923577,52.0888,39.3522
0.218355,46.559,40.6667
0.00433915,41.352,43.1694
0.151493,38.6425,44.7606
0.461229,37.8901,47.6268
0.58714,38.8327,52.0817
0.534276,43.2544,55.6005
0.72987,46.918,58.9471
0.9529,48.5161,61.8926
0.907895,52.6829,66.5192
0.730183,57.7499,74.2998
0.745992,61.4265,76.9496
0.807601,65.9181,78.4899
0.663135,71.6231,84.1255
0.480134,76.5162,88.8011
0.326179,80.554,91.4753
0.247018,85.7538,93.6255
0.200101,89.1899,97.2834
0.303259,87.0979,99.7536
0.582938,82.9271,99.2525
0.775429,81.6931,102.403
0.912991,83.971,105.658
1.41396,83.4991,105.215
1.73831,85.0322,109.013
1.09937,94.2924,112.835
